sn,staff_id,working_hours,job_level,salary
9934,ST-57671121-CMH22,Full-time,Entry,4054.29
9935,ST-48309615-JJH15,Full-time,Mid,4973.84
9936,ST-77649063-CDC23,Full-time,Senior,15737.02
9937,ST-91211975-PBG7,Full-time,Entry,3825.08
9938,ST-72006611-JEL5,Full-time,Entry,2571.22
9939,ST-45524230-FWJ17,Full-time,Mid,4885.14
9940,ST-85152473-JRC15,Full-time,Mid,3508.84
9941,ST-84119562-JJH20,Full-time,Entry,4785.84
9942,ST-56875387-JSH17,Full-time,Senior,11070.08
9943,ST-91636124-TKW16,Part-time,Mid,1951.80
9944,ST-64176703-CGJ10,Part-time,Senior,9015.28
9945,ST-69977771-TRS1,Full-time,Executive,27906.36
9946,ST-47364834-MMG8,Part-time,Entry,1028.22
9947,ST-25609488-PJH11,Part-time,Mid,1802.94
9948,ST-45615766-EML16,Part-time,Senior,9399.37
9949,ST-72726653-LDB4,Full-time,Senior,11426.71
9950,ST-64510271-GBH10,Part-time,Mid,2110.46
9951,ST-37350803-CMJ23,Part-time,Entry,1399.79
9952,ST-41937378-ZEH2,Full-time,Senior,17102.92
9953,ST-36082749-JAW24,Part-time,Senior,9395.66
9954,ST-64310891-DSD21,Full-time,Entry,4806.06
9955,ST-98727488-BKB15,Part-time,Entry,1801.60
9956,ST-63722571-SJS5,Part-time,Entry,1874.49
9957,ST-91520316-JSS17,Part-time,Entry,882.14
9958,ST-28233881-SOH10,Full-time,Mid,2671.19
9959,ST-88577903-DCM4,Full-time,Senior,10245.23
9960,ST-43917580-TLW9,Part-time,Senior,6914.19
9961,ST-61803203-SWH20,Part-time,Mid,2350.43
9962,ST-88481758-REK18,Part-time,Entry,1135.75
9963,ST-29854343-MJA18,Full-time,Senior,18046.54
9964,ST-45079915-CCD10,Part-time,Entry,2352.14
9965,ST-30993804-MSP18,Part-time,Mid,825.56
9966,ST-65515583-TNM8,Part-time,Senior,6624.36
9967,ST-91883369-ECH3,Full-time,Senior,14909.05
9968,ST-11017007-RKC4,Full-time,Mid,4072.71
9969,ST-62424015-JJC8,Part-time,Senior,9491.95
9970,ST-49941520-VMH5,Part-time,Mid,1359.05
9971,ST-35129659-JND4,Full-time,Entry,3141.33
9972,ST-36708553-JKK16,Part-time,Mid,1345.95
9973,ST-72972387-JJL8,Full-time,Entry,3403.02
9974,ST-76508837-NTL3,Part-time,Senior,7880.37
9975,ST-16414742-CDJ15,Part-time,Mid,1151.21
9976,ST-32185398-DTL16,Full-time,Senior,10604.61
9977,ST-64345414-KAM15,Full-time,Senior,15014.19
9978,ST-99800287-JAM20,Part-time,Entry,921.18
9979,ST-29868002-JJT22,Part-time,Mid,1771.04
9980,ST-75928765-BNG4,Part-time,Senior,8232.68
9981,ST-10498194-SBL17,Part-time,Senior,8303.64
9982,ST-19489402-AJA2,Part-time,Mid,806.13
9983,ST-22981322-JEJ22,Part-time,Senior,8828.60
9984,ST-31978338-RAJ11,Full-time,Senior,17963.01
9985,ST-40488558-KNK16,Full-time,Senior,10471.61
9986,ST-20227056-WAA8,Part-time,Mid,1578.22
9987,ST-51889515-RLL2,Full-time,Entry,3262.02
9988,ST-64322851-JMM16,Full-time,Entry,4752.99
9989,ST-82635285-AEB7,Part-time,Senior,9706.78
9990,ST-64810098-AJS5,Full-time,Mid,4864.41
9991,ST-12320811-CLD6,Part-time,Mid,1743.01
9992,ST-18946289-JWE1,Full-time,Executive,32147.80
9993,ST-33041356-CMH9,Part-time,Mid,2410.68
9994,ST-31213263-SMM24,Part-time,Mid,2194.19
9995,ST-84773975-BKY22,Part-time,Mid,2114.35
9996,ST-99941360-SBD12,Full-time,Entry,3437.05
9997,ST-88325407-BFD19,Part-time,Senior,9943.39
9998,ST-53117354-MJW18,Full-time,Entry,4763.58
9999,ST-99329313-ANG19,Part-time,Senior,6787.29
10000,ST-11309275-ADR24,Part-time,Entry,2246.02
10001,ST-32920742-JJH5,Full-time,Senior,11891.74
10002,ST-46336865-JTG24,Full-time,Entry,3825.66
10003,ST-11066845-JJL11,Part-time,Mid,2436.12
10004,ST-56014498-DAL8,Part-time,Senior,9598.20
10005,ST-99791377-MMM23,Part-time,Mid,2255.29
10006,ST-10918929-CED7,Full-time,Mid,2838.35
10007,ST-89147299-RPM10,Part-time,Mid,863.39
10008,ST-30786504-RWH9,Full-time,Mid,3364.89
10009,ST-29613612-CAM15,Part-time,Mid,1433.37
10010,ST-87849718-AMC6,Part-time,Mid,1350.27
10011,ST-69382433-ATH10,Part-time,Senior,6400.12
10012,ST-39431494-NRB18,Full-time,Mid,4422.15
10013,ST-81975534-TER10,Part-time,Senior,7275.13
10014,ST-15149641-VJG10,Part-time,Senior,6383.39
10015,ST-55152514-EJV20,Full-time,Entry,3644.27
10016,ST-99336072-CJM12,Full-time,Senior,13592.25
10017,ST-77308213-HJB3,Full-time,Entry,4895.22
10018,ST-20222291-SPS20,Full-time,Entry,3749.33
10019,ST-41992814-CSR21,Part-time,Mid,1179.56
10020,ST-39304385-JMH8,Full-time,Senior,14421.94
10021,ST-46324281-RAR4,Part-time,Senior,8408.09
10022,ST-54724231-RBB22,Part-time,Entry,2077.26
10023,ST-78172675-KKJ1,Full-time,Executive,26233.56
10024,ST-46572680-SSM16,Full-time,Entry,4489.22
10025,ST-15152380-NBS19,Part-time,Mid,1378.54
10026,ST-64728171-PAM12,Part-time,Mid,929.57
10027,ST-71725683-KAF9,Full-time,Senior,13303.09
10028,ST-48561827-AMS19,Full-time,Entry,3713.30
10029,ST-24493437-DTW8,Part-time,Entry,819.17
10030,ST-82415820-AGL8,Part-time,Entry,1236.91
10031,ST-64394876-JEW20,Part-time,Mid,1152.01
10032,ST-73476911-RDJ4,Full-time,Mid,2911.58
10033,ST-68806301-TST4,Full-time,Entry,3749.10
10034,ST-30627672-REF10,Full-time,Senior,16841.20
10035,ST-72443777-AAT10,Part-time,Mid,2408.16
10036,ST-20379093-RSR3,Part-time,Senior,9292.44
10037,ST-77516573-JKM11,Full-time,Senior,18776.11
10038,ST-44322608-NMC7,Part-time,Entry,768.20
10039,ST-23047649-LTM16,Part-time,Mid,1576.48
10040,ST-66267781-AHC13,Full-time,Senior,12812.25
10041,ST-43144967-DDH16,Part-time,Entry,1487.37
10042,ST-57214726-JSR24,Full-time,Senior,19675.21
10043,ST-25750344-CJM11,Full-time,Entry,4626.26
10044,ST-56082923-TEW19,Part-time,Entry,2374.41
10045,ST-13343671-GRG17,Part-time,Senior,9068.99
10046,ST-76640680-CDA2,Part-time,Entry,2119.69
10047,ST-83719851-AEG16,Full-time,Mid,4050.01
10048,ST-79430284-JEM3,Full-time,Entry,4638.39
10049,ST-13785792-BBC2,Full-time,Mid,4798.74
10050,ST-27652442-RDG24,Full-time,Entry,2787.61
10051,ST-59979131-RMW13,Full-time,Mid,3161.80
10052,ST-21714724-BJP20,Part-time,Mid,1709.08
10053,ST-47741584-JDW17,Full-time,Mid,3926.88
10054,ST-43320873-LMS9,Part-time,Entry,1857.03
10055,ST-73879132-PAM12,Part-time,Mid,2381.34
10056,ST-68636649-SJJ22,Full-time,Mid,2574.92
10057,ST-91465914-CHH8,Part-time,Entry,1525.16
10058,ST-17237713-SDM15,Full-time,Entry,2767.52
10059,ST-48047415-TDG17,Full-time,Mid,3456.90
10060,ST-62327635-NJM9,Full-time,Entry,4329.47
10061,ST-11568387-KLC6,Part-time,Senior,8151.26
10062,ST-90196261-BTZ3,Part-time,Senior,9643.98
10063,ST-45683725-SBS2,Full-time,Entry,4962.98
10064,ST-42942421-JTE9,Full-time,Mid,4482.36
10065,ST-25618304-CLH13,Full-time,Senior,12032.62
10066,ST-83781904-BKJ21,Full-time,Entry,4407.12
10067,ST-14819543-SMR15,Part-time,Entry,2372.86
10068,ST-77968600-CMJ17,Full-time,Entry,3356.10
10069,ST-91773092-LSW14,Part-time,Entry,1168.46
10070,ST-47757618-LAF6,Part-time,Mid,1966.29
10071,ST-53565484-BBG1,Full-time,Executive,30165.42
10072,ST-95791601-AJF21,Full-time,Senior,19288.21
10073,ST-48383160-TRM23,Part-time,Mid,2100.35
10074,ST-44279723-CSH15,Full-time,Mid,3318.76
10075,ST-42059983-KKG17,Full-time,Mid,3242.72
10076,ST-88251131-PJR8,Full-time,Entry,3346.33
10077,ST-83422746-MTB24,Part-time,Entry,1814.75
10078,ST-34214845-BTM16,Part-time,Senior,6071.61
10079,ST-19935490-JTJ15,Part-time,Mid,1821.97
10080,ST-10881624-TSM5,Part-time,Entry,889.23
10081,ST-42745413-MYO3,Full-time,Entry,4856.53
10082,ST-76183394-KKS8,Part-time,Senior,6372.98
10083,ST-57775534-BRM22,Part-time,Entry,2146.31
10084,ST-31319026-LLA22,Part-time,Mid,994.48
10085,ST-76100256-RJM9,Full-time,Entry,4294.10
10086,ST-75028951-GDJ12,Part-time,Senior,9726.83
10087,ST-96632225-TCB3,Part-time,Entry,798.27
10088,ST-92537777-BJH11,Full-time,Senior,13861.82
10089,ST-97457691-DCV11,Full-time,Senior,10380.09
10090,ST-23541704-PCT8,Full-time,Entry,4840.51
10091,ST-54195699-NRB16,Full-time,Senior,19461.86
10092,ST-70876490-TAG8,Part-time,Entry,1963.59
10093,ST-81693740-FTF4,Part-time,Mid,2167.20
10094,ST-70610844-SWH12,Full-time,Mid,3686.43
10095,ST-71184761-JTS23,Part-time,Mid,1640.21
10096,ST-23447331-GSC17,Part-time,Mid,825.21
10097,ST-45314088-JJH5,Full-time,Mid,3879.62
10098,ST-97529895-MCB12,Full-time,Entry,2699.82
10099,ST-23993473-ASH23,Part-time,Entry,1864.54
10100,ST-35177626-REN12,Part-time,Mid,1640.48
10101,ST-30778665-OES17,Part-time,Senior,8924.32
10102,ST-84693005-JJC14,Part-time,Entry,1382.70
10103,ST-21011159-SBJ3,Full-time,Mid,3726.90
10104,ST-44181715-RMM5,Part-time,Entry,1783.21
10105,ST-17236109-JMR23,Full-time,Mid,3316.99
10106,ST-25982565-ACH17,Part-time,Senior,9551.03
10107,ST-13230455-KTC7,Full-time,Mid,2625.78
10108,ST-91758848-BMM2,Part-time,Entry,1137.64
10109,ST-26314835-JJS23,Part-time,Entry,1264.46
10110,ST-11294194-DRS15,Full-time,Entry,4929.45
10111,ST-33268248-SCC7,Part-time,Mid,1931.79
10112,ST-72699015-MAL13,Full-time,Entry,2837.95
10113,ST-51536200-AES4,Part-time,Mid,1707.02
10114,ST-97864598-JWK22,Full-time,Senior,10908.34
10115,ST-14323753-KEM13,Full-time,Entry,3376.25
10116,ST-53556224-JCW2,Part-time,Mid,1782.92
10117,ST-28312725-DTW22,Part-time,Senior,6753.90
10118,ST-30667869-ZEM12,Full-time,Senior,10862.34
10119,ST-46721804-TCF21,Full-time,Entry,3922.35
10120,ST-64089158-KAY19,Full-time,Senior,11177.07
10121,ST-11369963-EAJ20,Full-time,Entry,3794.99
10122,ST-77372493-RSC23,Full-time,Senior,18985.00
10123,ST-88462964-JJS13,Full-time,Mid,3136.18
10124,ST-85116296-JRH22,Part-time,Mid,1241.61
10125,ST-41497381-DJK4,Part-time,Senior,9136.94
10126,ST-88606636-TMS2,Full-time,Senior,17416.63
10127,ST-59897814-ASR5,Full-time,Mid,3599.28
10128,ST-50657150-RKW15,Part-time,Entry,1742.45
10129,ST-97886751-RNW18,Full-time,Entry,3479.65
10130,ST-65449744-LSH13,Part-time,Entry,2071.06
10131,ST-86272126-JEC4,Full-time,Entry,3095.78
10132,ST-31117636-MCM11,Part-time,Entry,893.40
10133,ST-68486769-EAG21,Part-time,Mid,1171.73
10134,ST-86247078-WJL7,Full-time,Entry,3039.39
10135,ST-51218727-BPS7,Full-time,Senior,19610.74
10136,ST-50660608-ATW15,Part-time,Senior,9745.71
10137,ST-33506052-SWS23,Full-time,Entry,3299.34
10138,ST-71783580-AMW18,Part-time,Senior,9242.16
10139,ST-88023173-DRN20,Full-time,Mid,4602.09
10140,ST-83697313-TCL1,Full-time,Executive,28003.19
10141,ST-20761201-WJP2,Part-time,Senior,6717.77
10142,ST-36692035-CLT19,Part-time,Senior,7490.07
10143,ST-39261216-MKG19,Part-time,Mid,969.42
10144,ST-60981959-ABS10,Part-time,Mid,814.02
10145,ST-65961175-BJJ19,Part-time,Senior,8984.16
10146,ST-39973944-JCR2,Part-time,Senior,9738.21
10147,ST-39557344-SGB16,Part-time,Entry,1665.54
10148,ST-35013502-JPG15,Part-time,Mid,2413.06
10149,ST-51618498-KJM6,Part-time,Entry,2082.38
10150,ST-56891004-JRR3,Full-time,Mid,4950.66
10151,ST-79918058-KBW19,Part-time,Entry,2458.69
10152,ST-50109971-BCA17,Part-time,Senior,9709.87
10153,ST-82211529-LAG12,Full-time,Mid,4117.85
10154,ST-23953302-PBE9,Part-time,Mid,1311.42
10155,ST-70384746-BJS22,Full-time,Entry,4514.30
10156,ST-55003904-CKP2,Part-time,Entry,1698.37
10157,ST-77103614-KAC7,Full-time,Mid,4297.40
10158,ST-13046988-CJB17,Part-time,Entry,2252.80
10159,ST-14625246-JCC13,Full-time,Senior,14461.53
10160,ST-83369606-VTH3,Full-time,Senior,13208.28
10161,ST-75528128-SJB14,Full-time,Entry,3352.92
10162,ST-82536796-NAM14,Part-time,Entry,949.99
10163,ST-71446602-AJC17,Part-time,Mid,781.33
10164,ST-50370398-KHM17,Full-time,Senior,13750.24
10165,ST-95898901-RMR4,Part-time,Senior,6278.17
10166,ST-26421165-KRH14,Full-time,Entry,4753.95
10167,ST-42948486-DCL13,Full-time,Mid,4058.04
10168,ST-93466691-MSD11,Full-time,Senior,15480.33
10169,ST-14978915-CAS1,Full-time,Executive,22894.02
10170,ST-17653467-JJW20,Part-time,Mid,1577.31
10171,ST-57967407-JMM15,Part-time,Senior,9255.12
10172,ST-50852859-KJL21,Part-time,Mid,2077.74
10173,ST-34013806-JDW4,Full-time,Senior,10466.67
10174,ST-12976343-NMC23,Full-time,Entry,3651.35
10175,ST-58776245-ACP11,Part-time,Senior,6485.03
10176,ST-49153763-JDA22,Part-time,Senior,7338.32
10177,ST-90396310-PCF22,Full-time,Senior,15671.34
10178,ST-71908287-AMK19,Full-time,Senior,19539.77
10179,ST-11098395-JCB23,Part-time,Senior,7557.26
10180,ST-44745072-NCG9,Part-time,Senior,8115.41
10181,ST-35406188-LMM8,Full-time,Senior,10229.84
10182,ST-99982427-SGG8,Part-time,Mid,2470.94
10183,ST-15872395-BCO14,Part-time,Senior,7410.16
10184,ST-69494129-JMR18,Full-time,Entry,4208.47
10185,ST-61194329-SJH13,Full-time,Entry,3827.93
10186,ST-52439442-KDM13,Full-time,Entry,2693.00
10187,ST-21492750-DSB4,Full-time,Entry,3076.94
10188,ST-76611534-ADB7,Full-time,Mid,3426.19
10189,ST-64233644-JAS5,Part-time,Entry,2141.28
10190,ST-69597253-KRS20,Full-time,Senior,10968.99
10191,ST-33166491-BKP9,Full-time,Senior,15721.91
10192,ST-24101992-JGG10,Full-time,Senior,10864.54
10193,ST-17573326-JKB9,Full-time,Mid,3805.64
10194,ST-55825461-EAM6,Full-time,Mid,3818.78
10195,ST-64465506-MMW24,Full-time,Mid,4902.88
10196,ST-11506620-BMM17,Full-time,Entry,2664.28
10197,ST-88369297-BMW10,Full-time,Senior,14434.18
10198,ST-33244799-BJE19,Full-time,Entry,4526.60
10199,ST-43214074-AAH4,Full-time,Senior,17538.62
10200,ST-25566317-ABB10,Full-time,Entry,2539.20
10201,ST-61862951-PJB8,Full-time,Senior,15248.26
10202,ST-68680697-TMM4,Part-time,Senior,8845.19
10203,ST-16301900-DMJ12,Full-time,Mid,3958.34
10204,ST-90104974-WRR13,Part-time,Mid,2065.43
10205,ST-27604243-DLE11,Part-time,Mid,1124.25
10206,ST-91103861-STS2,Part-time,Entry,2380.98
10207,ST-78301064-KAJ9,Full-time,Mid,4504.26
10208,ST-55470046-CCH9,Full-time,Entry,4335.11
10209,ST-53157384-VLS1,Full-time,Executive,30381.63
10210,ST-25809175-GJF16,Part-time,Mid,1205.46
10211,ST-88730280-WJS20,Full-time,Entry,3635.99
10212,ST-76373141-BRP2,Full-time,Mid,2868.09
10213,ST-79468122-WEM4,Part-time,Mid,1977.51
10214,ST-68698174-ADZ24,Part-time,Senior,8194.11
10215,ST-26369961-MJS3,Part-time,Senior,8496.47
10216,ST-48766923-KTR3,Part-time,Entry,2325.25
10217,ST-16367316-JDD15,Full-time,Senior,11023.16
10218,ST-23599754-LRP3,Part-time,Mid,1914.10
10219,ST-91585156-WKJ1,Full-time,Executive,21675.93
10220,ST-86003949-AJW4,Full-time,Senior,14635.83
10221,ST-72193642-JMJ21,Full-time,Entry,4458.18
10222,ST-83210839-MEG19,Full-time,Mid,3789.47
10223,ST-42989346-RMR14,Part-time,Senior,6329.11
10224,ST-17461026-SEG21,Part-time,Senior,7230.85
10225,ST-84515675-SHW1,Full-time,Executive,31594.27
10226,ST-27635967-WJC1,Full-time,Executive,34635.06
10227,ST-32464097-ACC10,Full-time,Senior,14019.47
10228,ST-59478628-DJJ14,Full-time,Entry,4891.46
10229,ST-63032835-BEW9,Part-time,Senior,9076.52
10230,ST-62711189-GAB15,Part-time,Entry,747.09
10231,ST-56826417-KSV16,Part-time,Entry,1109.58
10232,ST-85571966-LMM20,Part-time,Entry,1437.55
10233,ST-55093963-KCS9,Part-time,Senior,9292.68
10234,ST-87147760-MTH9,Full-time,Mid,3740.09
10235,ST-21045844-NSG17,Full-time,Mid,3713.49
10236,ST-62062267-TTC24,Full-time,Senior,12184.84
10237,ST-27834557-TCC12,Full-time,Senior,13486.44
10238,ST-80371493-MCR17,Part-time,Mid,1760.02
10239,ST-24943853-AEH12,Full-time,Entry,3115.60
10240,ST-54138422-RAY9,Part-time,Mid,1913.41
10241,ST-45190264-RJW4,Full-time,Mid,3967.66
10242,ST-58578170-JOS3,Full-time,Entry,3367.78
10243,ST-57938541-TRH7,Part-time,Entry,1915.35
10244,ST-69782077-RSR23,Part-time,Mid,2151.32
10245,ST-29847904-LMW12,Part-time,Mid,1006.63
10246,ST-34017945-SWF14,Part-time,Entry,2271.20
10247,ST-33028020-TDO9,Part-time,Mid,748.97
10248,ST-60270137-AEN14,Full-time,Mid,3970.72
10249,ST-11502207-SSC5,Part-time,Entry,2325.48
10250,ST-73758685-CMA11,Part-time,Entry,785.71
10251,ST-19941099-HBF4,Full-time,Mid,2711.43
10252,ST-16715082-MMS14,Part-time,Entry,1318.11
10253,ST-28699221-KAW5,Part-time,Mid,1993.74
10254,ST-92935712-JJK4,Full-time,Mid,4595.25
10255,ST-98988798-JRH18,Full-time,Mid,2675.14
10256,ST-19693705-ASP13,Part-time,Entry,989.43
10257,ST-81097909-CEN13,Full-time,Mid,3874.46
10258,ST-40983889-AJB20,Full-time,Senior,16512.98
10259,ST-45507515-LHM22,Part-time,Senior,6092.98
10260,ST-47395142-JJO10,Part-time,Entry,1534.70
10261,ST-72490896-SLM8,Full-time,Entry,4771.75
10262,ST-72098985-TPA4,Part-time,Senior,8469.89
10263,ST-84767384-LBL8,Part-time,Mid,2271.43
10264,ST-56328751-NRC21,Part-time,Senior,9097.68
10265,ST-25594505-JRW4,Part-time,Mid,1136.94
10266,ST-86968953-CMP19,Full-time,Senior,10670.04
10267,ST-77879900-MGB22,Part-time,Senior,8280.15
10268,ST-13985768-NJG14,Part-time,Senior,7832.70
10269,ST-58337406-HKM23,Full-time,Entry,3889.36
10270,ST-24676602-VAS4,Full-time,Entry,4883.24
10271,ST-59018388-JAW13,Part-time,Senior,7716.68
10272,ST-72120700-JJC14,Full-time,Senior,12578.72
10273,ST-71503125-JMJ12,Full-time,Senior,12400.93
10274,ST-68793309-AMA22,Full-time,Mid,3933.82
10275,ST-35755648-TMA13,Part-time,Entry,751.65
10276,ST-48237914-RDM11,Full-time,Senior,15566.37
10277,ST-81142499-SRP18,Full-time,Mid,2585.70
10278,ST-78976368-KKL12,Part-time,Entry,1386.48
10279,ST-97262127-JJW4,Part-time,Mid,956.73
10280,ST-49788972-GDS14,Full-time,Mid,4850.18
10281,ST-47810292-SMP22,Part-time,Senior,6474.73
10282,ST-48008594-MJA7,Part-time,Mid,1954.27
10283,ST-90403115-AAW21,Full-time,Entry,2947.34
10284,ST-33228174-JSG12,Part-time,Entry,1844.20
10285,ST-81113498-LPP17,Part-time,Mid,2129.85
10286,ST-31919295-KMF11,Part-time,Senior,8616.63
10287,ST-23479295-LGP23,Part-time,Mid,2178.40
10288,ST-70755754-JJM10,Full-time,Entry,3768.61
10289,ST-55292058-ZJD5,Part-time,Mid,2437.21
10290,ST-37066997-JRB4,Full-time,Entry,4642.01
10291,ST-14640335-EDG7,Full-time,Entry,4653.84
10292,ST-10688945-AAL14,Part-time,Entry,1721.33
10293,ST-49161188-ADH12,Full-time,Senior,12848.98
10294,ST-65385936-TBB8,Full-time,Entry,3988.63
10295,ST-57085677-AMW12,Part-time,Mid,1642.71
10296,ST-97175326-CSW18,Full-time,Entry,4125.89
10297,ST-66796585-ADR8,Part-time,Entry,1127.56
10298,ST-20652913-AJB9,Full-time,Mid,4648.43
10299,ST-42817316-HSB20,Part-time,Mid,1321.63
10300,ST-19609957-VCF13,Part-time,Entry,1983.67
10301,ST-57311341-MAP11,Full-time,Senior,10636.12
10302,ST-24435168-GBA20,Part-time,Entry,1014.54
10303,ST-90163724-CCB16,Full-time,Senior,15038.72
10304,ST-85631774-STP4,Part-time,Senior,6917.34
10305,ST-42355538-TCA20,Full-time,Senior,13339.66
10306,ST-51312878-LRS13,Full-time,Mid,3621.74
10307,ST-41907018-BSC21,Part-time,Senior,9756.32
10308,ST-46322398-ADR2,Full-time,Mid,3281.24
10309,ST-32069924-KEW16,Part-time,Senior,7342.20
10310,ST-23852169-JSJ20,Part-time,Senior,9067.68
10311,ST-24046089-JSW1,Full-time,Executive,24021.48
10312,ST-33777015-JTJ1,Full-time,Executive,31610.12
10313,ST-94522978-TMR18,Full-time,Mid,4020.63
10314,ST-86380595-CRR19,Full-time,Senior,15262.46
10315,ST-62939427-FTS16,Full-time,Entry,3427.74
10316,ST-17223977-SMF1,Full-time,Executive,23545.88
10317,ST-87962937-BJD11,Part-time,Mid,2398.47
10318,ST-49125115-KMJ8,Part-time,Senior,7572.19
10319,ST-64294566-JSC7,Full-time,Senior,13860.85
10320,ST-51124695-AJJ22,Part-time,Entry,2160.30
10321,ST-25273918-RBA17,Full-time,Entry,3491.44
10322,ST-33954560-JKC4,Full-time,Senior,13215.81
10323,ST-20752216-JMZ8,Full-time,Entry,4146.66
10324,ST-30466374-MJM4,Part-time,Senior,8645.50
10325,ST-60013980-SMG13,Full-time,Mid,3230.00
10326,ST-89283287-NKS11,Part-time,Entry,1586.22
10327,ST-93079824-ASM8,Full-time,Mid,3677.00
10328,ST-49113243-KPW22,Full-time,Entry,4742.77
10329,ST-78161752-RCC17,Part-time,Senior,9766.94
10330,ST-61987562-MAS19,Part-time,Entry,2144.90
10331,ST-66660178-NRB3,Full-time,Entry,4657.71
10332,ST-56041905-JCL6,Part-time,Mid,1497.10
10333,ST-36972902-JSW5,Part-time,Entry,1740.33
10334,ST-34999646-EKS6,Part-time,Senior,9171.97
10335,ST-44662490-SSM11,Full-time,Senior,18593.62
10336,ST-49208126-SMG6,Part-time,Mid,892.91
10337,ST-76572856-DJW2,Part-time,Senior,6419.35
10338,ST-54799682-SJK21,Full-time,Mid,4605.56
10339,ST-67205676-DJD15,Full-time,Senior,15836.41
10340,ST-48102044-DJM20,Part-time,Entry,2042.28
10341,ST-59863601-TCT19,Full-time,Mid,4460.41
10342,ST-90333083-CTN18,Part-time,Entry,904.66
10343,ST-77370639-JBP17,Part-time,Entry,1798.36
10344,ST-80753511-MMH8,Full-time,Entry,3983.66
10345,ST-71558946-TJJ10,Full-time,Senior,13074.90
10346,ST-73847196-CMK23,Full-time,Entry,2961.18
10347,ST-35684299-BNC24,Part-time,Mid,1305.59
10348,ST-46108363-DDW18,Full-time,Senior,19266.14
10349,ST-96873179-SRY13,Full-time,Senior,18429.09
10350,ST-11970607-ASP14,Full-time,Entry,3896.84
10351,ST-19699049-ACC20,Full-time,Senior,11322.37
10352,ST-46790325-RMO4,Part-time,Senior,6264.76
10353,ST-10137917-JKM15,Full-time,Senior,16717.24
10354,ST-61050556-TAH5,Part-time,Entry,1115.97
10355,ST-85838697-MMF21,Full-time,Entry,3762.17
10356,ST-88459064-SPV3,Part-time,Mid,2086.39
10357,ST-81415301-KKL3,Part-time,Mid,985.65
10358,ST-94829487-KJL4,Part-time,Mid,1703.13
10359,ST-91288209-VSM21,Part-time,Entry,767.49
10360,ST-17253096-LKG9,Part-time,Senior,8694.55
10361,ST-38708498-CSC23,Full-time,Senior,17692.64
10362,ST-84295798-RJC20,Part-time,Senior,7254.27
10363,ST-91139643-MCC9,Part-time,Mid,2030.98
10364,ST-56605362-MAK9,Full-time,Mid,2994.87
10365,ST-18592312-JKL1,Full-time,Executive,26903.17
10366,ST-18977323-AMD11,Part-time,Senior,8904.39
10367,ST-50882707-JMG10,Part-time,Entry,2039.13
10368,ST-29393788-CKG5,Full-time,Entry,4527.28
10369,ST-27728923-ALJ7,Full-time,Senior,10549.27
10370,ST-76654919-BKS5,Part-time,Mid,1116.87
10371,ST-37465933-CJH4,Full-time,Mid,4083.33
10372,ST-61236254-SLD5,Part-time,Mid,1125.80
10373,ST-68412992-ACB1,Full-time,Executive,22139.08
10374,ST-23425967-EPM4,Part-time,Mid,895.74
10375,ST-16257936-DJM6,Full-time,Mid,2977.35
10376,ST-68371764-TAT2,Full-time,Entry,3431.90
10377,ST-77711976-GJG14,Part-time,Entry,2292.65
10378,ST-79391332-DJN7,Part-time,Mid,2226.45
10379,ST-73959388-JCB11,Full-time,Entry,3528.93
10380,ST-14864566-JCC5,Part-time,Senior,9952.83
10381,ST-19057986-LKP12,Part-time,Senior,6591.31
10382,ST-98436295-ESM20,Full-time,Mid,3034.41
10383,ST-43471845-BMV5,Full-time,Entry,3595.51
10384,ST-84207426-GEC21,Full-time,Mid,2788.11
10385,ST-90095670-JMB20,Part-time,Mid,733.48
10386,ST-52235151-DBL13,Full-time,Entry,2700.37
10387,ST-48342813-JJA18,Full-time,Mid,3501.02
10388,ST-54083688-RJA18,Part-time,Mid,1307.41
10389,ST-83190445-JEC2,Full-time,Mid,2601.97
10390,ST-69571032-NNM11,Part-time,Entry,2247.37
10391,ST-63228674-LAC1,Full-time,Executive,21064.75
10392,ST-23435746-NAL14,Part-time,Entry,1814.98
10393,ST-68859223-SKG9,Full-time,Senior,11662.12
10394,ST-23053740-AAR3,Full-time,Senior,18024.65
10395,ST-73114719-AJB18,Full-time,Senior,18322.93
10396,ST-90416226-DEC3,Full-time,Senior,16719.73
10397,ST-64830332-CJF4,Part-time,Entry,1803.12
10398,ST-53213711-RSH1,Full-time,Executive,22234.88
10399,ST-41203417-JDW6,Full-time,Senior,18878.13
10400,ST-39401550-JTD5,Part-time,Mid,1112.51
10401,ST-84132789-BGF20,Full-time,Senior,17400.11
10402,ST-16781423-RLC10,Part-time,Senior,9319.07
10403,ST-91620129-DMD7,Full-time,Senior,15824.08
10404,ST-50094470-KKV16,Part-time,Entry,784.10
10405,ST-67916257-RDB21,Full-time,Senior,12748.81
10406,ST-28436362-JCC2,Full-time,Mid,4925.37
10407,ST-79871026-ABB6,Full-time,Mid,4324.01
10408,ST-39652437-JDB17,Full-time,Mid,4218.25
10409,ST-56055955-EJJ4,Full-time,Mid,4272.62
10410,ST-12966307-HTM6,Part-time,Senior,9623.12
