sn,staff_id,department_id
8091,ST-95123977-SKB15,15
8092,ST-15181658-SKS14,14
8093,ST-28013668-GBR19,19
8094,ST-11652090-KLB5,5
8095,ST-57751590-WRJ11,11
8096,ST-15065427-DAS24,24
8097,ST-62252072-AEC24,24
8098,ST-72099091-MZM19,19
8099,ST-69697080-AKL4,4
8100,ST-49091107-JKL6,6
8101,ST-85467535-ADJ22,22
8102,ST-41943064-NNT6,6
8103,ST-68906231-NKM3,3
8104,ST-50912387-IDY11,11
8105,ST-72522864-MPC18,18
8106,ST-54120623-GCL12,12
8107,ST-55162985-AAW5,5
8108,ST-36627924-DRD5,5
8109,ST-61612825-REM16,16
8110,ST-30264950-JJA8,8
8111,ST-85639158-MGM5,5
8112,ST-82162053-TKT15,15
8113,ST-73520174-SAA1,1
8114,ST-80292365-TSR9,9
8115,ST-28896894-JJB1,1
8116,ST-29385973-CLS1,1
8117,ST-83596881-ALM22,22
8118,ST-27582517-JJS20,20
8119,ST-60706251-RPG24,24
8120,ST-52325128-ASH18,18
8121,ST-44062349-TJE11,11
8122,ST-47173776-RBA22,22
8123,ST-53059119-DSJ17,17
8124,ST-13505661-JAT15,15
8125,ST-17158710-JBL13,13
8126,ST-34299267-JBB13,13
8127,ST-52328502-TNS7,7
8128,ST-50372989-DTR15,15
8129,ST-66935874-BTC21,21
8130,ST-94984860-AMB11,11
8131,ST-93040798-ADC7,7
8132,ST-14249453-ASM19,19
8133,ST-93651960-RDG16,16
8134,ST-97507255-MTW23,23
8135,ST-69567086-CKH21,21
8136,ST-13909024-ATM20,20
8137,ST-11562885-PJM17,17
8138,ST-77996374-JPC19,19
8139,ST-16760336-LKC13,13
8140,ST-81597792-ASY21,21
8141,ST-82760197-SPP20,20
8142,ST-30360149-JRG11,11
8143,ST-10899847-LFC16,16
8144,ST-63527628-PCB7,7
8145,ST-71498607-GJJ15,15
8146,ST-62756608-MJG16,16
8147,ST-75504185-GCF19,19
8148,ST-93661926-ATW10,10
8149,ST-56046571-KCL17,17
8150,ST-28602395-KMH12,12
8151,ST-93106240-JHC13,13
8152,ST-44908769-DJG10,10
8153,ST-23956066-NEF14,14
8154,ST-28361227-ASS11,11
8155,ST-31011437-DJW1,1
8156,ST-83260759-TCR13,13
8157,ST-75793704-EMB24,24
8158,ST-10031817-AKC17,17
8159,ST-82695916-PRW12,12
8160,ST-64814426-KVM19,19
8161,ST-59853091-BJB17,17
8162,ST-35590890-YKS5,5
8163,ST-73837027-JDH23,23
8164,ST-17546720-PCA3,3
8165,ST-28612674-JSP19,19
8166,ST-98972228-TDH19,19
8167,ST-19742785-MJL23,23
8168,ST-49534542-JSB13,13
8169,ST-59841629-BTP7,7
8170,ST-51750465-WRJ9,9
8171,ST-12816929-TRJ21,21
8172,ST-13141899-HRD14,14
8173,ST-93357837-WTS9,9
8174,ST-89101685-TIB1,1
8175,ST-53549004-GBD11,11
8176,ST-15658633-SAB20,20
8177,ST-52081393-CJK4,4
8178,ST-80970599-TBC9,9
8179,ST-83704533-AAD3,3
8180,ST-59521845-TAH21,21
8181,ST-56714586-AJH24,24
8182,ST-44882099-AGP4,4
8183,ST-98483793-AMR6,6
8184,ST-26886919-DAH16,16
8185,ST-59005454-MKD9,9
8186,ST-24764668-JCN23,23
8187,ST-70260624-MKW9,9
8188,ST-22204097-MTS24,24
8189,ST-53661214-JCC9,9
8190,ST-74446779-TTG4,4
8191,ST-60252254-NJG2,2
8192,ST-39121766-KTF21,21
8193,ST-76491947-CSC9,9
8194,ST-76736772-LCW23,23
8195,ST-79691375-SSM5,5
8196,ST-72193449-GDK2,2
8197,ST-93832478-CKZ5,5
8198,ST-10853502-SAW7,7
8199,ST-54902376-JJT6,6
8200,ST-13429352-SSS4,4
8201,ST-56729009-ALN13,13
8202,ST-72510803-WEM3,3
8203,ST-58323785-GPM20,20
8204,ST-40312693-JDW19,19
8205,ST-40028064-MTH14,14
8206,ST-33649702-CER18,18
8207,ST-40570822-KJT11,11
8208,ST-19487628-TNL15,15
8209,ST-79801454-RJH5,5
8210,ST-32574065-AKS20,20
8211,ST-14816019-SAW10,10
8212,ST-35790849-SRH3,3
8213,ST-98348982-MRS13,13
8214,ST-87499097-RCP24,24
8215,ST-70758605-SJM23,23
8216,ST-36497657-VTJ14,14
8217,ST-81149626-PSM19,19
8218,ST-36533525-NDM8,8
8219,ST-34975944-DLM6,6
8220,ST-24417025-AEH17,17
8221,ST-72528163-JLE18,18
8222,ST-71221079-CLW19,19
8223,ST-56861579-EPL13,13
8224,ST-44965425-JST10,10
8225,ST-71522382-GMS24,24
8226,ST-88361112-CNM21,21
8227,ST-79739409-MJW7,7
8228,ST-73810474-EJH18,18
8229,ST-51384122-AJB6,6
8230,ST-91307597-CWS19,19
8231,ST-12634735-LBP1,1
8232,ST-89825167-GSD24,24
8233,ST-84385526-BMH23,23
8234,ST-94341900-MTM8,8
8235,ST-72553223-CMH15,15
8236,ST-98331068-MJR19,19
8237,ST-33348996-CPW15,15
8238,ST-32981041-RMN18,18
8239,ST-48060532-MJR7,7
8240,ST-19918265-JBW2,2
8241,ST-46913102-JAS24,24
8242,ST-23373208-KSH1,1
8243,ST-44280330-HWM7,7
8244,ST-80005399-CJG8,8
8245,ST-33327673-BTE3,3
8246,ST-44666742-TSL9,9
8247,ST-83492400-SHM17,17
8248,ST-93390107-BLC6,6
8249,ST-21580129-HPB15,15
8250,ST-57357903-JJH24,24
8251,ST-51629778-MAM20,20
8252,ST-61792926-BJW8,8
8253,ST-23347589-TBS7,7
8254,ST-80138153-CAM23,23
8255,ST-97433648-JKL7,7
8256,ST-23797686-NCP12,12
8257,ST-69075742-SAJ17,17
8258,ST-61192378-RDJ7,7
8259,ST-59550154-SMK24,24
8260,ST-15770229-MWS9,9
8261,ST-21849343-DCR12,12
8262,ST-58064121-STH4,4
8263,ST-57205717-JJJ17,17
8264,ST-33615470-AMW24,24
8265,ST-31765841-SIZ7,7
8266,ST-50133143-SJR13,13
8267,ST-39337638-KKW8,8
8268,ST-67885308-JTH14,14
8269,ST-50190326-ABP1,1
8270,ST-50816979-DRM22,22
8271,ST-35697999-JBM3,3
8272,ST-79796129-JCM13,13
8273,ST-43630536-GJB24,24
8274,ST-99053955-DAH15,15
8275,ST-78677550-JJB7,7
8276,ST-85494565-CJD12,12
8277,ST-55228245-JCW6,6
8278,ST-44539494-JDB23,23
8279,ST-31702469-SCM12,12
8280,ST-54593272-VSJ4,4
8281,ST-75747034-DSA6,6
8282,ST-88048507-CJH15,15
8283,ST-14016799-RFB17,17
8284,ST-73948927-JJB20,20
8285,ST-68866007-HAV1,1
8286,ST-76855420-RCO3,3
8287,ST-90753258-SSW10,10
8288,ST-77648891-RMT10,10
8289,ST-57302927-MCC8,8
8290,ST-16301390-JBB9,9
8291,ST-75735345-RJR2,2
8292,ST-12922131-MBP15,15
8293,ST-46899389-VCH14,14
8294,ST-67921852-SCH12,12
8295,ST-56193921-BTJ24,24
8296,ST-42911567-DRG20,20
8297,ST-91263644-TAM12,12
8298,ST-99747261-AAG20,20
8299,ST-43599730-TTW22,22
8300,ST-23254486-HGB14,14
8301,ST-29069166-RWM14,14
8302,ST-92767360-NMM24,24
8303,ST-14294100-AKK20,20
8304,ST-56329958-AEG9,9
8305,ST-75146947-CKB6,6
8306,ST-28799333-AJO12,12
8307,ST-93581708-ETH22,22
8308,ST-93002051-DPT9,9
8309,ST-18630433-MAH9,9
8310,ST-50372009-JAD1,1
8311,ST-59666445-PKA3,3
8312,ST-80027229-KSO16,16
8313,ST-70860713-NRG3,3
8314,ST-34566502-DPS5,5
8315,ST-58603799-TMS22,22
8316,ST-30807003-TBL23,23
8317,ST-10765049-JJS18,18
8318,ST-18018338-JMB12,12
8319,ST-45939283-CBD17,17
8320,ST-41230382-CTS8,8
8321,ST-62565198-LAC5,5
8322,ST-16109148-MEG1,1
8323,ST-63349840-HDT3,3
8324,ST-62081293-WRS9,9
8325,ST-20037874-KKH21,21
8326,ST-20768124-KDC20,20
8327,ST-67521315-DVS11,11
8328,ST-27085472-DJR16,16
8329,ST-93762453-TAC11,11
8330,ST-87514614-CNT12,12
8331,ST-32889598-RMP22,22
8332,ST-48674031-HMT15,15
8333,ST-13949560-HLB20,20
8334,ST-17990527-JKR2,2
8335,ST-34618314-SRW21,21
8336,ST-51643149-TMR1,1
8337,ST-37753183-JSS10,10
8338,ST-50634677-CMS5,5
8339,ST-18375832-ACC14,14
8340,ST-38318344-AJJ11,11
8341,ST-17190107-TKL6,6
8342,ST-32982178-VCL21,21
8343,ST-56407408-TWB12,12
8344,ST-61503621-AMR4,4
8345,ST-32592542-JRM14,14
8346,ST-86148866-KDH5,5
8347,ST-50626593-RCG15,15
8348,ST-75109098-DEA13,13
8349,ST-81705086-NSP15,15
8350,ST-63371069-JCJ19,19
8351,ST-33810890-MJK9,9
8352,ST-67666286-DKL23,23
8353,ST-41149439-AJO7,7
8354,ST-38167260-KTG17,17
8355,ST-27801717-JRD13,13
8356,ST-76576342-MDV3,3
8357,ST-22284976-RMA17,17
8358,ST-89175592-GBR11,11
8359,ST-15690958-EJF11,11
8360,ST-79213389-TAW11,11
8361,ST-33602935-PCT6,6
8362,ST-93755981-MRS17,17
8363,ST-70301649-JGL24,24
8364,ST-52720573-ELS4,4
8365,ST-62490958-CMT24,24
8366,ST-72966185-EAN2,2
8367,ST-90548369-DBW11,11
8368,ST-34101062-DKW10,10
8369,ST-46311863-CCN22,22
8370,ST-19182958-PGW18,18
8371,ST-73330378-MJM10,10
8372,ST-49998358-JJB15,15
8373,ST-58827543-TDJ15,15
8374,ST-83159075-AWS23,23
8375,ST-54930239-JDL23,23
8376,ST-29554298-JSM14,14
8377,ST-42741289-SLP13,13
8378,ST-53031048-KAC15,15
8379,ST-92391693-TBR9,9
8380,ST-40117138-NBD14,14
8381,ST-17718328-PDJ22,22
8382,ST-10836076-DJL3,3
8383,ST-58985706-TKA2,2
8384,ST-79399486-RKD1,1
8385,ST-69110821-MAL18,18
8386,ST-73773578-JZF17,17
8387,ST-61448851-DKW17,17
8388,ST-64021617-SCL24,24
8389,ST-60261425-CMH4,4
8390,ST-25258425-MJW10,10
8391,ST-17000227-AJA8,8
8392,ST-10070196-DCC13,13
8393,ST-10302617-JSC6,6
8394,ST-32314257-PCG8,8
8395,ST-71609748-TFJ6,6
8396,ST-74280659-MJA9,9
8397,ST-99714385-KMJ5,5
8398,ST-69133409-MJR24,24
8399,ST-11173086-MEB13,13
8400,ST-95536361-ASL16,16
8401,ST-98822911-SCC21,21
8402,ST-63035021-TKJ10,10
8403,ST-37593735-DAC21,21
8404,ST-34882239-TBR3,3
8405,ST-26439337-ACW19,19
8406,ST-99535108-AGH15,15
8407,ST-98503987-CEE7,7
8408,ST-99880116-JBC1,1
8409,ST-87910731-MMF11,11
8410,ST-36095494-JZW19,19
8411,ST-84049957-JCC2,2
8412,ST-99418425-CTK24,24
8413,ST-37048932-JEY6,6
8414,ST-83167871-LLC15,15
8415,ST-99609688-DRC3,3
8416,ST-47493654-SAJ16,16
8417,ST-78107917-GMP8,8
8418,ST-43777857-BMT18,18
8419,ST-63487217-JRR17,17
8420,ST-15592952-LCR17,17
8421,ST-12237766-KJW23,23
8422,ST-88512792-RMW9,9
8423,ST-89946602-JJC3,3
8424,ST-82862894-VLC18,18
8425,ST-49416895-SCN13,13
8426,ST-40279733-DJM19,19
8427,ST-18122652-LAK20,20
8428,ST-22259570-JRM4,4
8429,ST-32456786-DJB21,21
8430,ST-60866308-SDC21,21
8431,ST-27891214-MKW14,14
8432,ST-14416396-MTE13,13
8433,ST-41204006-LSN19,19
8434,ST-53724967-DMD9,9
8435,ST-85354835-NSB22,22
8436,ST-51577420-SCS22,22
8437,ST-91192078-KGB4,4
8438,ST-31964907-NKW1,1
8439,ST-27564916-ABC22,22
8440,ST-34276135-JJW15,15
8441,ST-38642652-WSC22,22
8442,ST-25956667-LJW23,23
8443,ST-61135109-MJH17,17
8444,ST-61940657-MKE2,2
8445,ST-18505956-MBF24,24
8446,ST-89586393-DBR23,23
8447,ST-52548557-KDL4,4
8448,ST-88771808-BJH10,10
8449,ST-15896250-CJD20,20
8450,ST-67387615-JHC20,20
8451,ST-14018416-EMR22,22
8452,ST-60195674-MMB9,9
8453,ST-44287429-JRT1,1
8454,ST-86035096-CCP6,6
8455,ST-70270548-OEM23,23
8456,ST-38119648-BYL21,21
8457,ST-43269987-MCW8,8
8458,ST-70110142-CDT15,15
8459,ST-98777305-AJG17,17
8460,ST-21718280-ACJ7,7
8461,ST-37719702-SDM8,8
8462,ST-70554547-SSS18,18
8463,ST-87804823-OPH14,14
8464,ST-99257043-DTC17,17
8465,ST-23459688-MRR14,14
8466,ST-69542526-JMM12,12
8467,ST-43957278-CDE8,8
8468,ST-33598703-ASR11,11
8469,ST-92211210-JDJ21,21
8470,ST-40660300-LCR9,9
8471,ST-38481054-MRL23,23
8472,ST-81765955-CAM24,24
8473,ST-36022044-RRS7,7
8474,ST-64082911-JMG21,21
8475,ST-34037846-TSM20,20
8476,ST-24116089-ERG2,2
8477,ST-73978289-TJW17,17
8478,ST-67128927-ADC21,21
8479,ST-61205127-JMM16,16
8480,ST-13558483-DAS6,6
8481,ST-59188060-JSD24,24
8482,ST-77729920-SKD11,11
8483,ST-14915027-RNH13,13
8484,ST-94264336-ACD2,2
8485,ST-49563741-MAF22,22
8486,ST-14567838-NAB13,13
8487,ST-45801011-GLA22,22
8488,ST-83027060-BGR7,7
8489,ST-12695462-MAC10,10
8490,ST-80305318-RAM5,5
8491,ST-83680977-JMJ5,5
8492,ST-88013412-MSJ17,17
8493,ST-67325492-YAL24,24
8494,ST-87675929-KMH18,18
8495,ST-40712982-CRG1,1
8496,ST-73560174-BSH4,4
8497,ST-74235034-JCY12,12
8498,ST-40263867-SSB5,5
8499,ST-86244073-KMP9,9
8500,ST-54668913-BCH14,14
8501,ST-88016971-CSR10,10
8502,ST-38033213-PRC13,13
8503,ST-89119010-DKS15,15
8504,ST-65714621-EMH4,4
8505,ST-88715275-VJW4,4
8506,ST-41115744-ADG16,16
8507,ST-99745572-CCT12,12
8508,ST-91570747-MJR22,22
8509,ST-88918741-PMB21,21
8510,ST-15346994-BMG1,1
8511,ST-73945465-MGB19,19
8512,ST-81832269-JKL17,17
8513,ST-45792253-TRJ8,8
8514,ST-60837586-AJW16,16
8515,ST-32602386-KJM22,22
8516,ST-34184959-JLJ13,13
8517,ST-83018820-DSW19,19
8518,ST-68511853-LJP9,9
8519,ST-19440271-DRL1,1
8520,ST-85401781-LRW19,19
8521,ST-27255343-AKC14,14
8522,ST-21511358-GCB3,3
8523,ST-56139626-JTF21,21
8524,ST-57744545-KLC23,23
8525,ST-72002720-BWR7,7
8526,ST-72339580-JSH11,11
8527,ST-76224992-CCB24,24
8528,ST-43071126-SKB7,7
8529,ST-99424011-JDC12,12
8530,ST-31546957-JGL21,21
8531,ST-71865171-PDB14,14
8532,ST-36583281-MSC9,9
8533,ST-44935769-JDK21,21
8534,ST-40602681-BDM21,21
8535,ST-86455979-TJW7,7
8536,ST-88890225-SVH8,8
8537,ST-31576682-DSD10,10
8538,ST-99870640-DRT21,21
8539,ST-82436905-SGW15,15
8540,ST-79549603-JRF12,12
8541,ST-40232445-TTB15,15
8542,ST-18351454-DJP14,14
8543,ST-16492883-MSL24,24
8544,ST-11312520-AET21,21
8545,ST-23114739-DJS3,3
8546,ST-63466679-SJR12,12
8547,ST-71565441-BBR3,3
8548,ST-57590647-MJR18,18
8549,ST-94907471-WIH23,23
8550,ST-27650364-GRG15,15
8551,ST-29744477-SPD8,8
8552,ST-75956068-CMF1,1
8553,ST-99163262-DHW5,5
8554,ST-82373738-KSJ5,5
8555,ST-93739471-PRK23,23
8556,ST-25356041-JPC15,15
8557,ST-52729124-CAH14,14
8558,ST-23673951-EMB1,1
8559,ST-74219532-SAM7,7
8560,ST-54880211-JDL13,13
8561,ST-94286738-MLD13,13
8562,ST-14114329-PCT18,18
8563,ST-74911578-DHC24,24
8564,ST-74546517-MRD15,15
8565,ST-59859350-AGR15,15
8566,ST-41815608-MJM3,3
8567,ST-22138979-CGP6,6
8568,ST-26376850-JJW18,18
8569,ST-38421739-JRH9,9
8570,ST-23372838-JMB17,17
8571,ST-84725359-LSJ17,17
8572,ST-89112230-NMG18,18
8573,ST-84370823-BNM4,4
8574,ST-44016718-DCC7,7
8575,ST-40603802-MMH5,5
8576,ST-36279996-BLC1,1
8577,ST-53880803-NMG21,21
8578,ST-40956749-TDB13,13
8579,ST-89942188-EPW22,22
8580,ST-14655288-JJH6,6
8581,ST-82265754-BJC13,13
8582,ST-36702412-CRP21,21
8583,ST-70342575-CJW16,16
8584,ST-79433628-CMG2,2
8585,ST-80761782-BNM9,9
8586,ST-10822368-TTB11,11
8587,ST-50109556-JTM11,11
8588,ST-88811750-ATS6,6
8589,ST-29519962-SBS1,1
8590,ST-98365946-SJC14,14
8591,ST-89020223-APP5,5
8592,ST-82577304-JAG17,17
8593,ST-21768312-BMP9,9
8594,ST-82597692-HSL1,1
8595,ST-72182842-WGG13,13
8596,ST-91595506-AJH5,5
8597,ST-57231922-APW20,20
8598,ST-20282378-MEC22,22
8599,ST-97328520-JJF17,17
8600,ST-58657558-APR12,12
8601,ST-54290289-ARM9,9
8602,ST-57686611-CSR22,22
8603,ST-41789258-JRH1,1
8604,ST-54799270-ASD16,16
8605,ST-33392468-JDP22,22
8606,ST-35591759-DMJ22,22
8607,ST-44901530-RSF22,22
8608,ST-69761465-ACR16,16
8609,ST-14199559-JAO19,19
8610,ST-19037691-AMJ13,13
8611,ST-87457548-BAM22,22
8612,ST-48642376-MSM12,12
8613,ST-74424735-AHJ1,1
8614,ST-47107003-JSR14,14
8615,ST-85840024-GEM1,1
8616,ST-70717723-TJG17,17
8617,ST-15444917-KMA6,6
8618,ST-64150215-AJB23,23
8619,ST-99991986-KPM5,5
8620,ST-12780094-DMT3,3
8621,ST-99919716-DAW11,11
8622,ST-30759827-BJG15,15
8623,ST-90169956-LSJ21,21
8624,ST-95087760-RDK12,12
8625,ST-52806575-PDD22,22
8626,ST-44633312-AKB22,22
8627,ST-85587135-ESB9,9
8628,ST-46778714-TAH24,24
8629,ST-11444660-KKB11,11
8630,ST-32547673-ASO13,13
8631,ST-64808223-JAR10,10
8632,ST-14131795-LMB5,5
8633,ST-38460509-ATM9,9
8634,ST-40826747-TTR10,10
8635,ST-84788383-NSF19,19
8636,ST-57765713-MEL4,4
8637,ST-56358140-SJK12,12
8638,ST-56952782-JJD17,17
8639,ST-41303587-MJV9,9
8640,ST-68318133-RKY11,11
8641,ST-78022096-BRJ9,9
8642,ST-59599776-MAD5,5
8643,ST-74627428-AKG22,22
8644,ST-41740954-MJW6,6
8645,ST-62451025-KEB17,17
8646,ST-22339491-MJR6,6
8647,ST-47013928-DKR21,21
8648,ST-48042483-MJD2,2
8649,ST-59108955-EMT2,2
8650,ST-10425798-IME15,15
8651,ST-52516839-BBD1,1
8652,ST-74333763-JGB11,11
8653,ST-12486213-MKP10,10
8654,ST-89065202-RDL13,13
8655,ST-52277356-SAL20,20
8656,ST-83365100-JAD22,22
8657,ST-57719565-SCZ4,4
8658,ST-89510373-JSP1,1
8659,ST-59402284-LHH22,22
8660,ST-54896795-CEH12,12
8661,ST-65321058-SDS13,13
8662,ST-36886892-JRV9,9
8663,ST-59127760-JHA19,19
8664,ST-32150390-ACY11,11
8665,ST-35366277-DJG19,19
8666,ST-43436353-JER10,10
8667,ST-88732545-JJM4,4
8668,ST-71648738-AMJ17,17
8669,ST-98995661-KMS23,23
8670,ST-78991308-KRC14,14
8671,ST-42677753-BBP6,6
8672,ST-24758407-JJR16,16
8673,ST-69502596-NLM19,19
8674,ST-29280635-MYH8,8
8675,ST-92570325-SHW14,14
8676,ST-71564053-CSR16,16
8677,ST-76630458-STV2,2
8678,ST-56709255-LJG3,3
8679,ST-47988261-NLJ15,15
8680,ST-36428143-ARS24,24
8681,ST-91862180-SEL3,3
8682,ST-84741565-WGC6,6
8683,ST-89945524-GNE13,13
8684,ST-71411503-SAV18,18
8685,ST-85212033-JJH19,19
8686,ST-89922776-MDC1,1
8687,ST-75930245-AJJ23,23
8688,ST-46001955-SMW19,19
8689,ST-26509341-SBH21,21
8690,ST-92750864-MJB14,14
8691,ST-66180358-TBP2,2
8692,ST-54194015-AKM11,11
8693,ST-64956468-CJD15,15
8694,ST-91874171-BJJ22,22
8695,ST-62932673-VSM1,1
8696,ST-74515511-SMR20,20
8697,ST-26093008-CJT7,7
8698,ST-80497706-CAT1,1
8699,ST-38613103-PBK21,21
8700,ST-45371385-DAP10,10
8701,ST-87157220-VDM2,2
8702,ST-97550358-BFY15,15
8703,ST-78849888-GTW3,3
8704,ST-57198584-TLB15,15
8705,ST-14272191-BJH15,15
8706,ST-86357848-LBT5,5
8707,ST-39861441-RRY12,12
8708,ST-32581305-AJA17,17
8709,ST-80427300-DMR5,5
8710,ST-84488938-BDP4,4
8711,ST-41031215-RJG8,8
8712,ST-92450020-DJR17,17
8713,ST-36090673-RTD11,11
8714,ST-85363338-SMW15,15
8715,ST-98985150-WBS5,5
8716,ST-71156107-JAR10,10
8717,ST-89962482-RGH3,3
8718,ST-38310883-HJB20,20
8719,ST-76288636-BJB23,23
8720,ST-64111431-SST16,16
8721,ST-52808180-JMT6,6
8722,ST-23496563-MRF19,19
8723,ST-92041412-TVJ2,2
8724,ST-55824327-BKG4,4
8725,ST-68378820-ERH10,10
8726,ST-96915759-SLJ6,6
8727,ST-96388397-RCH14,14
8728,ST-68554343-JVF2,2
8729,ST-48842177-SCO22,22
8730,ST-35059479-AMF17,17
8731,ST-42851490-JTT21,21
8732,ST-30723264-RCH23,23
8733,ST-97797691-JDH6,6
8734,ST-70270519-APM1,1
8735,ST-62217890-FJM6,6
8736,ST-77542076-SDU2,2
8737,ST-57256314-JLR19,19
8738,ST-42171229-WRM24,24
8739,ST-39592597-WBP5,5
8740,ST-45413375-AJJ23,23
8741,ST-40941893-MBM23,23
8742,ST-96525246-DJS23,23
8743,ST-18444968-LCG13,13
8744,ST-70363290-JDG2,2
8745,ST-89073906-GJH22,22
8746,ST-12664824-HSC1,1
8747,ST-93301966-DEW8,8
8748,ST-38905950-MJT8,8
8749,ST-17452085-RBR3,3
8750,ST-30201102-RAL22,22
8751,ST-98350734-NMN6,6
8752,ST-50328819-JDJ18,18
8753,ST-93279088-ADC7,7
8754,ST-54331588-MSZ10,10
8755,ST-84788623-SCT6,6
8756,ST-36335711-JVB23,23
8757,ST-56417688-FWF10,10
8758,ST-25356398-CAW22,22
8759,ST-44132727-DKY6,6
8760,ST-41492469-MDN18,18
8761,ST-28609595-CAR14,14
8762,ST-18471127-NTH2,2
8763,ST-11177587-MMC20,20
8764,ST-20139965-KAL16,16
8765,ST-69402531-TDS17,17
8766,ST-21069569-ANP22,22
8767,ST-96060292-KKJ8,8
8768,ST-41984740-JBO8,8
8769,ST-46058456-JRA19,19
8770,ST-62966986-AJR17,17
8771,ST-77134719-RDH9,9
8772,ST-66223951-JDF9,9
8773,ST-15023816-FAJ18,18
8774,ST-83893749-GNM13,13
8775,ST-81807461-RBO14,14
8776,ST-54152822-GSV23,23
8777,ST-67321247-JBM12,12
8778,ST-58929885-DSM21,21
8779,ST-80729240-AMN17,17
8780,ST-61844727-JCT18,18
8781,ST-34190570-AEW4,4
8782,ST-92850208-CGN19,19
8783,ST-61322040-MJN20,20
8784,ST-78807779-CJS18,18
8785,ST-66384392-MJE22,22
8786,ST-39311350-GJC22,22
8787,ST-75036065-RLM15,15
8788,ST-51215567-MEV10,10
8789,ST-84640943-MJS12,12
8790,ST-64333821-JBJ5,5
8791,ST-82775412-BNJ5,5
8792,ST-93821664-AKR16,16
8793,ST-49493578-CSC12,12
8794,ST-96301443-JSE21,21
8795,ST-18775090-LKS9,9
8796,ST-84064707-TMY4,4
8797,ST-21938955-JJZ2,2
8798,ST-40424408-ATB13,13
8799,ST-66385680-ALS14,14
8800,ST-30222121-ELS5,5
8801,ST-53181258-AKR10,10
8802,ST-38503545-JCR10,10
8803,ST-18704314-CAW11,11
8804,ST-27655971-LKM16,16
8805,ST-41917459-SCH18,18
8806,ST-19437845-JTG24,24
8807,ST-76721537-ALN11,11
8808,ST-59390943-AAT22,22
8809,ST-38106207-DJR23,23
8810,ST-32200253-PDC19,19
8811,ST-71343017-PLR22,22
8812,ST-23633970-AEY22,22
8813,ST-97173257-CND24,24
8814,ST-74142123-KBL19,19
8815,ST-68113693-MES8,8
8816,ST-88207235-ADW14,14
8817,ST-42384733-MMR22,22
8818,ST-30288821-MMS14,14
8819,ST-17195738-AKK1,1
8820,ST-83776953-DJR2,2
8821,ST-41627954-MJH20,20
8822,ST-66565462-JLR13,13
8823,ST-33138564-RRM15,15
8824,ST-90685769-BCB2,2
8825,ST-23348421-NSG20,20
8826,ST-72772605-NDL11,11
8827,ST-77423532-RRC10,10
8828,ST-43899482-SSM18,18
8829,ST-55864794-BKJ18,18
8830,ST-76701107-ESS4,4
8831,ST-72531365-JJM21,21
8832,ST-53141318-MMW5,5
8833,ST-75852985-BCW19,19
8834,ST-28941962-MKC18,18
8835,ST-91638326-SWP22,22
8836,ST-20675613-HJS21,21
8837,ST-54708594-LGP11,11
8838,ST-44351450-PJW11,11
8839,ST-48814512-PRC19,19
8840,ST-46954953-EBZ18,18
8841,ST-90326171-TDC1,1
8842,ST-86506542-DNP18,18
8843,ST-46827394-AFR15,15
8844,ST-99896220-EPG22,22
8845,ST-15254441-JMS7,7
8846,ST-40357494-TMM10,10
8847,ST-67473035-MMC20,20
8848,ST-84749850-DRL10,10
8849,ST-38065170-GTS12,12
8850,ST-70228530-ERD5,5
8851,ST-25358954-CMA18,18
8852,ST-48269231-GKL21,21
8853,ST-90606556-BJG15,15
8854,ST-97953485-RAL17,17
8855,ST-90569243-JRK20,20
8856,ST-78604372-BCK15,15
8857,ST-61513311-PMH21,21
8858,ST-17482569-JDP19,19
8859,ST-77966393-EKA24,24
8860,ST-84306610-MKL5,5
8861,ST-67831033-ECM7,7
8862,ST-27580860-CNC22,22
8863,ST-99598918-SJT5,5
8864,ST-38308025-JPM3,3
8865,ST-90361596-MEH10,10
8866,ST-97268411-HMK21,21
8867,ST-99970804-YCW23,23
8868,ST-95566025-PGG6,6
8869,ST-34634982-MAG16,16
8870,ST-25967179-SSF15,15
8871,ST-38842085-MLR2,2
8872,ST-65223719-MAB2,2
8873,ST-28950207-TTJ5,5
8874,ST-94393626-SSR15,15
8875,ST-27265836-EEW8,8
8876,ST-30168916-JJB5,5
8877,ST-78003463-SJC17,17
8878,ST-94999527-STM3,3
8879,ST-81557245-EER1,1
8880,ST-89669519-RAH6,6
8881,ST-35490103-KKB12,12
8882,ST-74130205-DDW13,13
8883,ST-40753693-RTF21,21
8884,ST-98159255-JDS11,11
8885,ST-93340998-ALH5,5
8886,ST-25702298-CJE2,2
8887,ST-95977088-MHG24,24
8888,ST-35031159-MJR1,1
8889,ST-77906831-ERE11,11
8890,ST-66431410-JJB17,17
8891,ST-81028502-JCM5,5
8892,ST-28632268-KLC12,12
8893,ST-71893562-BJO7,7
8894,ST-33638035-JJR7,7
8895,ST-37506868-RDS7,7
8896,ST-97922461-JCW13,13
8897,ST-96141338-DMW14,14
8898,ST-13566798-MJM18,18
8899,ST-61652655-CJA18,18
8900,ST-35764757-WLH17,17
8901,ST-79076834-TBH24,24
8902,ST-85635890-HJW11,11
8903,ST-29318493-MJJ18,18
8904,ST-53310563-MSS19,19
8905,ST-71987551-EPG13,13
8906,ST-62288757-BKO13,13
8907,ST-29214327-AHH10,10
8908,ST-67809328-ATM12,12
8909,ST-22388208-JMA1,1
8910,ST-31038148-AMH16,16
